step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
9060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
9570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
